query_acc	query_name	query_len	subject_db	subject_acc	subject_name	subject_len	score	pct_identity	evalue	q_start	q_end	s_start	s_end
A0A8V0YMN1	A0A8V0YMN1_CHICK Lysosomal protective protein	1128	GlyColumba	A0A2I0M2B8	A0A2I0M2B8_COLLI Carboxypeptidase	426	1830.0	91.5	4.47e-206	737	1101	1	364
A0A8V0YNW1	A0A8V0YNW1_CHICK Embigin	319	GlyColumba	A0A2I0M6V4	A0A2I0M6V4_COLLI Neuroplastin	358	193.0	26.6	8.37e-17	87	303	113	324
A0A8V0YNW1	A0A8V0YNW1_CHICK Embigin	319	GlyColumba	A0A2I0MJN3	A0A2I0MJN3_COLLI Neuronal cell adhesion molecule	1273	92.0	27.2	4.31e-05	123	252	479	597
A0A8V0YNW1	A0A8V0YNW1_CHICK Embigin	319	GlyColumba	A0A2I0MA33	A0A2I0MA33_COLLI Follistatin-like 4, transcript variant X2	841	86.0	26.1	2.14e-04	71	259	235	419
A0A8V0YPM0	A0A8V0YPM0_CHICK Serine peptidase inhibitor, Kazal type 7 (putative)	241	GlyColumba	A0A2I0LWI9	A0A2I0LWI9_COLLI Ovomucoid	207	730.0	59.5	3.41e-79	32	241	1	207
A0A8V0YPM0	A0A8V0YPM0_CHICK Serine peptidase inhibitor, Kazal type 7 (putative)	241	GlyColumba	A0A2I0LWJ2	A0A2I0LWJ2_COLLI Ovomucoid	470	507.0	49.7	2.46e-53	58	241	287	470
A0A8V0YPM0	A0A8V0YPM0_CHICK Serine peptidase inhibitor, Kazal type 7 (putative)	241	GlyColumba	A0A2I0M3B3	A0A2I0M3B3_COLLI Agrin	2090	205.0	27.3	2.57e-18	77	241	427	613
A0A8V0YRN1	A0A8V0YRN1_CHICK ADAMTS like 3	1785	GlyColumba	A0A2I0M6Z2	A0A2I0M6Z2_COLLI Thrombospondin, type I, domain containing 4	623	323.0	32.0	3.95e-31	120	315	309	507
A0A8V0YRN1	A0A8V0YRN1_CHICK ADAMTS like 3	1785	GlyColumba	A0A2I0MPF2	A0A2I0MPF2_COLLI Thrombospondin 1	997	177.0	29.1	3.36e-14	585	772	215	374
A0A8V0YRN1	A0A8V0YRN1_CHICK ADAMTS like 3	1785	GlyColumba	A0A2I0MA33	A0A2I0MA33_COLLI Follistatin-like 4, transcript variant X2	841	153.0	27.4	2.04e-11	1225	1410	264	441
A0A8V0YRN1	A0A8V0YRN1_CHICK ADAMTS like 3	1785	GlyColumba	A0A2I0MC72	A0A2I0MC72_COLLI Receptor-type tyrosine-protein phosphatase F	1901	143.0	22.7	2.94e-10	1227	1481	49	286
A0A8V0YRN1	A0A8V0YRN1_CHICK ADAMTS like 3	1785	GlyColumba	A0A2I0MJN3	A0A2I0MJN3_COLLI Neuronal cell adhesion molecule	1273	141.0	24.2	5.01e-10	1228	1503	361	607
A0A8V0YSA6	A0A8V0YSA6_CHICK Bactericidal permeability-increasing protein	170	GlyColumba	A0A2I0M2C8	A0A2I0M2C8_COLLI Phospholipid transfer protein (Fragment)	584	130.0	25.0	9.01e-10	8	155	85	227
A0A8V0YU47	A0A8V0YU47_CHICK Carboxypeptidase X, M14 family member 1	768	GlyColumba	A0A2I0MN05	A0A2I0MN05_COLLI Carboxypeptidase Z	649	1012.0	49.0	2.17e-111	323	714	168	555
A0A8V0YU47	A0A8V0YU47_CHICK Carboxypeptidase X, M14 family member 1	768	GlyColumba	A0A2I0LND8	A0A2I0LND8_COLLI Carboxypeptidase D	952	938.0	46.7	8.25e-103	313	742	59	448
A0A8V0YU47	A0A8V0YU47_CHICK Carboxypeptidase X, M14 family member 1	768	GlyColumba	A0A2I0LW90	A0A2I0LW90_COLLI Carboxypeptidase E	364	784.0	47.1	5.94e-85	395	725	1	327
A0A8V0YU47	A0A8V0YU47_CHICK Carboxypeptidase X, M14 family member 1	768	GlyColumba	A0A2I0MTP6	A0A2I0MTP6_COLLI Collagen alpha-1(XII) chain	2482	94.0	29.5	6.08e-05	18	155	2114	2231
A0A8V0YU47	A0A8V0YU47_CHICK Carboxypeptidase X, M14 family member 1	768	GlyColumba	A0A2I0LKB3	A0A2I0LKB3_COLLI Collagen, type II, alpha 1	775	90.0	30.3	1.77e-04	28	188	256	418
A0A8V0YW85	A0A8V0YW85_CHICK Serine peptidase inhibitor, Kazal type 5	451	GlyColumba	A0A2I0LWJ2	A0A2I0LWJ2_COLLI Ovomucoid	470	1937.0	74.8	6.99e-219	4	451	25	470
A0A8V0YW85	A0A8V0YW85_CHICK Serine peptidase inhibitor, Kazal type 5	451	GlyColumba	A0A2I0LWI9	A0A2I0LWI9_COLLI Ovomucoid	207	447.0	46.5	4.17e-46	268	451	26	207
A0A8V0YW85	A0A8V0YW85_CHICK Serine peptidase inhibitor, Kazal type 5	451	GlyColumba	A0A2I0M3B3	A0A2I0M3B3_COLLI Agrin	2090	420.0	29.5	5.63e-43	23	451	279	743
A0A8V0YZ17	A0A8V0YZ17_CHICK Bactericidal permeability-increasing protein	323	GlyColumba	A0A2I0M2C8	A0A2I0M2C8_COLLI Phospholipid transfer protein (Fragment)	584	246.0	24.4	6.06e-23	11	309	241	540
A0A8V0Z8K3	A0A8V0Z8K3_CHICK acid phosphatase	390	GlyColumba	A0A2I0MQQ3	A0A2I0MQQ3_COLLI acid phosphatase	421	1786.0	85.2	1.95e-201	1	384	1	384
A0A8V0Z8K3	A0A8V0Z8K3_CHICK acid phosphatase	390	GlyColumba	A0A2I0MQP3	A0A2I0MQP3_COLLI acid phosphatase	374	1018.0	53.2	2.22e-112	13	375	13	372
A0A8V0Z8K3	A0A8V0Z8K3_CHICK acid phosphatase	390	GlyColumba	A0A2I0MNF7	A0A2I0MNF7_COLLI Lysosomal acid phosphatase	356	719.0	44.2	1.04e-77	99	390	29	316
A0A8V0ZBQ2	A0A8V0ZBQ2_CHICK Attractin	1405	GlyColumba	A0A2I0MCI7	A0A2I0MCI7_COLLI Laminin, gamma 1 (Formerly LAMB2) (Fragment)	1541	191.0	42.9	6.29e-16	1036	1127	653	748
A0A8V0ZBQ2	A0A8V0ZBQ2_CHICK Attractin	1405	GlyColumba	A0A2I0MC29	A0A2I0MC29_COLLI Laminin, gamma 2	1143	167.0	27.2	3.81e-13	935	1127	326	523
A0A8V0ZBQ2	A0A8V0ZBQ2_CHICK Attractin	1405	GlyColumba	A0A2I0LWB2	A0A2I0LWB2_COLLI Tenascin C, transcript variant X3	1503	137.0	22.1	1.15e-09	869	1131	174	486
A0A8V0ZBQ2	A0A8V0ZBQ2_CHICK Attractin	1405	GlyColumba	A0A2I0MGH1	A0A2I0MGH1_COLLI von Willebrand factor D and EGF domain-containing protein-like	1919	128.0	24.6	1.27e-08	868	1125	1626	1876
A0A8V0ZBQ2	A0A8V0ZBQ2_CHICK Attractin	1405	GlyColumba	A0A2I0M2P0	A0A2I0M2P0_COLLI Teneurin transmembrane protein 4	2085	116.0	36.7	3.13e-07	230	298	76	146
A0A8V0ZD24	A0A8V0ZD24_CHICK Hyaluronan and proteoglycan link protein 3	427	GlyColumba	A0A2I0MDE8	A0A2I0MDE8_COLLI Hyaluronan and proteoglycan link protein 3	352	1615.0	81.9	1.44e-181	69	427	1	352
A0A8V0ZKM2	A0A8V0ZKM2_CHICK Ovostatin	1473	GlyColumba	A0A2I0LXW7	A0A2I0LXW7_COLLI Ovostatin	1474	6341.0	81.5	0.00e+00	1	1472	1	1473
A0A8V0ZKM2	A0A8V0ZKM2_CHICK Ovostatin	1473	GlyColumba	A0A2I0LXV9	A0A2I0LXV9_COLLI Ovostatin	1448	3753.0	51.0	0.00e+00	20	1465	1	1443
A0A8V0ZKM2	A0A8V0ZKM2_CHICK Ovostatin	1473	GlyColumba	A0A2I0MS36	A0A2I0MS36_COLLI Complement C4	1684	885.0	24.2	2.21e-96	22	1454	4	1506
A0A8V0ZKM2	A0A8V0ZKM2_CHICK Ovostatin	1473	GlyColumba	A0A2I0LIT5	A0A2I0LIT5_COLLI NTR domain-containing protein	858	484.0	27.3	6.98e-50	759	1334	71	627
A0A8V0ZKM2	A0A8V0ZKM2_CHICK Ovostatin	1473	GlyColumba	A0A2I0LG85	A0A2I0LG85_COLLI Alpha-2-macroglobulin-like protein 1 (Fragment)	101	99.0	26.1	3.07e-05	66	153	9	100
A0A8V0ZKW5	A0A8V0ZKW5_CHICK Toll like receptor 21	1083	GlyColumba	A0A2I0LTN4	A0A2I0LTN4_COLLI Leucine-rich repeat and fibronectin type-III domain-containing protein 5	736	189.0	30.8	8.27e-16	557	745	55	243
A0A8V0ZKW5	A0A8V0ZKW5_CHICK Toll like receptor 21	1083	GlyColumba	A0A2I0M2P9	A0A2I0M2P9_COLLI Tsukushi	352	175.0	28.1	3.47e-14	507	756	88	329
A0A8V0ZKW5	A0A8V0ZKW5_CHICK Toll like receptor 21	1083	GlyColumba	A0A2I0MCK4	A0A2I0MCK4_COLLI LRRCT domain-containing protein (Fragment)	361	153.0	32.8	1.24e-11	178	310	35	169
A0A8V0ZNT7	A0A8V0ZNT7_CHICK Dickkopf-related protein 3	340	GlyColumba	A0A2I0MHN0	A0A2I0MHN0_COLLI Dickkopf-related protein 3	286	1365.0	91.4	1.12e-152	64	332	1	268
A0A8V0ZPK2	A0A8V0ZPK2_CHICK Angiopoietin-related protein 3	489	GlyColumba	A0A2I0M3T0	A0A2I0M3T0_COLLI Angiopoietin-like 2	490	384.0	26.2	9.13e-39	110	482	86	484
A0A8V0ZPK2	A0A8V0ZPK2_CHICK Angiopoietin-related protein 3	489	GlyColumba	A0A2I0LXV0	A0A2I0LXV0_COLLI Fibrinogen gamma chain	436	363.0	31.4	2.49e-36	109	482	57	414
A0A8V0ZPK2	A0A8V0ZPK2_CHICK Angiopoietin-related protein 3	489	GlyColumba	A0A2I0LWB2	A0A2I0LWB2_COLLI Tenascin C, transcript variant X3	1503	319.0	32.0	3.14e-31	273	486	1285	1494
A0A8V0ZPK2	A0A8V0ZPK2_CHICK Angiopoietin-related protein 3	489	GlyColumba	A0A2I0LXU9	A0A2I0LXU9_COLLI Fibrinogen beta chain	480	308.0	27.7	5.93e-30	127	482	104	476
A0A8V0ZPK2	A0A8V0ZPK2_CHICK Angiopoietin-related protein 3	489	GlyColumba	A0A2I0MU22	A0A2I0MU22_COLLI Apolipoprotein B	2608	101.0	24.5	5.97e-06	60	243	266	459
A0A8V0ZQ48	A0A8V0ZQ48_CHICK Alpha-2-macroglobulin like 1	1028	GlyColumba	A0A2I0LXW7	A0A2I0LXW7_COLLI Ovostatin	1474	1811.0	39.5	6.50e-204	6	1027	442	1466
A0A8V0ZQ48	A0A8V0ZQ48_CHICK Alpha-2-macroglobulin like 1	1028	GlyColumba	A0A2I0LXV9	A0A2I0LXV9_COLLI Ovostatin	1448	1801.0	37.8	9.39e-203	11	1027	432	1443
A0A8V0ZQ48	A0A8V0ZQ48_CHICK Alpha-2-macroglobulin like 1	1028	GlyColumba	A0A2I0MS36	A0A2I0MS36_COLLI Complement C4	1684	584.0	25.0	1.24e-61	4	1026	432	1516
A0A8V0ZQ48	A0A8V0ZQ48_CHICK Alpha-2-macroglobulin like 1	1028	GlyColumba	A0A2I0LIT5	A0A2I0LIT5_COLLI NTR domain-containing protein	858	376.0	26.7	1.62e-37	319	897	68	627
A0A8V0ZSG5	A0A8V0ZSG5_CHICK CD63 antigen	283	GlyColumba	A0A2I0LYY5	A0A2I0LYY5_COLLI Tetraspanin	237	246.0	32.0	5.31e-23	69	263	22	221
A0A8V0ZY87	A0A8V0ZY87_CHICK Prothrombin	644	GlyColumba	A0A2I0M4F3	A0A2I0M4F3_COLLI Coagulation factor IX	463	511.0	29.3	2.26e-53	64	639	23	459
A0A8V0ZY87	A0A8V0ZY87_CHICK Prothrombin	644	GlyColumba	A0A2I0LVH6	A0A2I0LVH6_COLLI Suppressor of tumorigenicity 14 protein homolog	845	358.0	33.7	1.24e-35	355	644	578	844
A0A8V0ZY87	A0A8V0ZY87_CHICK Prothrombin	644	GlyColumba	A0A2I0MI18	A0A2I0MI18_COLLI Ovochymase 2	629	352.0	34.4	6.17e-35	387	640	40	289
A0A8V0ZY87	A0A8V0ZY87_CHICK Prothrombin	644	GlyColumba	A0A2I0M2D5	A0A2I0M2D5_COLLI Haptoglobin	301	302.0	30.4	3.88e-29	387	640	61	298
A0A8V0ZY87	A0A8V0ZY87_CHICK Prothrombin	644	GlyColumba	A0A2I0LGB4	A0A2I0LGB4_COLLI Trypsin (Fragment)	177	155.0	30.4	4.31e-12	441	588	3	136
A0A8V1A1T7	A0A8V1A1T7_CHICK Ovomucin, alpha subunit	2108	GlyColumba	A0A2I0MHQ6	A0A2I0MHQ6_COLLI Mucin-2 (Fragment)	1484	2856.0	40.1	0.00e+00	12	1278	8	1305
A0A8V1A1T7	A0A8V1A1T7_CHICK Ovomucin, alpha subunit	2108	GlyColumba	A0A2I0MKW7	A0A2I0MKW7_COLLI von Willebrand factor	2805	2159.0	24.9	5.92e-244	36	2014	31	2570
A0A8V1A1T7	A0A8V1A1T7_CHICK Ovomucin, alpha subunit	2108	GlyColumba	A0A2I0MHJ6	A0A2I0MHJ6_COLLI Mucin-5AC (Fragment)	736	1552.0	39.0	1.44e-173	1372	2103	3	714
A0A8V1A1T7	A0A8V1A1T7_CHICK Ovomucin, alpha subunit	2108	GlyColumba	A0A2I0LWB2	A0A2I0LWB2_COLLI Tenascin C, transcript variant X3	1503	129.0	24.9	1.46e-08	1633	1941	177	502
A0A8V1A1T7	A0A8V1A1T7_CHICK Ovomucin, alpha subunit	2108	GlyColumba	A0A2I0M3B3	A0A2I0M3B3_COLLI Agrin	2090	120.0	23.3	1.61e-07	1652	2047	442	844
A0A8V1A529	A0A8V1A529_CHICK Nectin cell adhesion molecule 1	487	GlyColumba	A0A2I0LVG2	A0A2I0LVG2_COLLI Melanoma cell adhesion molecule (Fragment)	592	136.0	23.6	5.20e-10	22	248	45	280
A0A8V1A529	A0A8V1A529_CHICK Nectin cell adhesion molecule 1	487	GlyColumba	A0A2I0M6V4	A0A2I0M6V4_COLLI Neuroplastin	358	113.0	21.1	2.41e-07	22	357	13	324
A0A8V1A529	A0A8V1A529_CHICK Nectin cell adhesion molecule 1	487	GlyColumba	A0A2I0MJN3	A0A2I0MJN3_COLLI Neuronal cell adhesion molecule	1273	86.0	25.7	3.26e-04	65	310	189	434
A0A8V1A529	A0A8V1A529_CHICK Nectin cell adhesion molecule 1	487	GlyColumba	A0A2I0MSX2	A0A2I0MSX2_COLLI HERV-H LTR-associating 2, transcript variant X3	347	83.0	20.8	7.27e-04	19	347	36	337
A0A8V1A5Q4	A0A8V1A5Q4_CHICK Serpin family G member 1	519	GlyColumba	A0A2I0M204	A0A2I0M204_COLLI Serpin peptidase inhibitor, clade F (Alpha-2 antiplasmin, pigment epithelium derived factor), member 2, transcript variant X1	526	451.0	30.5	1.65e-46	142	517	132	499
A0A8V1A5Q4	A0A8V1A5Q4_CHICK Serpin family G member 1	519	GlyColumba	A0A2I0MP02	A0A2I0MP02_COLLI Serpin peptidase inhibitor, clade A (Alpha-1 antiproteinase, antitrypsin), member 10, transcript variant X2	439	263.0	24.3	1.04e-24	167	517	78	436
A0A8V1A5Q4	A0A8V1A5Q4_CHICK Serpin family G member 1	519	GlyColumba	A0A1R7T3L5	A0A1R7T3L5_COLLI Ovalbumin-related protein Y	388	258.0	25.2	3.95e-24	160	517	4	388
A0A8V1A5Q4	A0A8V1A5Q4_CHICK Serpin family G member 1	519	GlyColumba	A0A2I0MED6	A0A2I0MED6_COLLI Antithrombin-III (Fragment)	502	257.0	26.2	5.16e-24	116	517	63	500
A0A8V1A5Q4	A0A8V1A5Q4_CHICK Serpin family G member 1	519	GlyColumba	A0A2I0MWA2	A0A2I0MWA2_COLLI Ovalbumin-like	386	249.0	25.4	4.37e-23	160	517	4	386
A0A8V1A6Y9	A0A8V1A6Y9_CHICK Ovotransferrin	697	GlyColumba	A0A2I0LUS7	A0A2I0LUS7_COLLI Transferrin	374	1620.0	77.3	6.19e-182	325	697	1	374
A0A8V1A8E4	A0A8V1A8E4_CHICK Transmembrane serine protease 9	1127	GlyColumba	A0A2I0LVH6	A0A2I0LVH6_COLLI Suppressor of tumorigenicity 14 protein homolog	845	775.0	49.8	9.64e-84	180	457	557	839
A0A8V1A8E4	A0A8V1A8E4_CHICK Transmembrane serine protease 9	1127	GlyColumba	A0A2I0M4F3	A0A2I0M4F3_COLLI Coagulation factor IX	463	431.0	38.1	7.47e-44	522	760	224	459
A0A8V1A8E4	A0A8V1A8E4_CHICK Transmembrane serine protease 9	1127	GlyColumba	A0A2I0MI18	A0A2I0MI18_COLLI Ovochymase 2	629	425.0	34.0	3.71e-43	227	462	39	290
A0A8V1A8E4	A0A8V1A8E4_CHICK Transmembrane serine protease 9	1127	GlyColumba	A0A2I0M2D5	A0A2I0M2D5_COLLI Haptoglobin	301	247.0	26.9	1.62e-22	195	462	40	299
A0A8V1A8E4	A0A8V1A8E4_CHICK Transmembrane serine protease 9	1127	GlyColumba	A0A2I0LGB4	A0A2I0LGB4_COLLI Trypsin (Fragment)	177	214.0	33.6	1.09e-18	580	710	8	136
A0A8V1AAN6	A0A8V1AAN6_CHICK Tenascin	1990	GlyColumba	A0A2I0LWB2	A0A2I0LWB2_COLLI Tenascin C, transcript variant X3	1503	7258.0	70.0	0.00e+00	1	1990	1	1503
A0A8V1AAN6	A0A8V1AAN6_CHICK Tenascin	1990	GlyColumba	A0A2I0MTP6	A0A2I0MTP6_COLLI Collagen alpha-1(XII) chain	2482	682.0	25.5	1.03e-72	784	1747	5	1001
A0A8V1AAN6	A0A8V1AAN6_CHICK Tenascin	1990	GlyColumba	A0A2I0M3T0	A0A2I0M3T0_COLLI Angiopoietin-like 2	490	433.0	38.8	7.73e-44	1771	1978	273	485
A0A8V1AAN6	A0A8V1AAN6_CHICK Tenascin	1990	GlyColumba	A0A2I0MGH1	A0A2I0MGH1_COLLI von Willebrand factor D and EGF domain-containing protein-like	1919	394.0	33.5	2.57e-39	138	378	1635	1884
A0A8V1AAN6	A0A8V1AAN6_CHICK Tenascin	1990	GlyColumba	A0A2I0LXV0	A0A2I0LXV0_COLLI Fibrinogen gamma chain	436	369.0	31.4	2.04e-36	1716	1987	120	424
A0A8V1ADW6	A0A8V1ADW6_CHICK Extracellular matrix protein 1	461	GlyColumba	A0A2I0MST3	A0A2I0MST3_COLLI B-cell CLL/lymphoma 9 protein	1395	101.0	29.4	5.63e-06	4	154	891	1034
A0A8V1AGU0	A0A8V1AGU0_CHICK Semaphorin 3G	740	GlyColumba	A0A2I0MDB7	A0A2I0MDB7_COLLI Semaphorin-6D (Fragment)	1141	577.0	30.7	5.76e-61	58	523	111	599
A0A8V1AH71	A0A8V1AH71_CHICK Orosomucoid 1 (ovoglycoprotein)	265	GlyColumba	A0A2I0LWC3	A0A2I0LWC3_COLLI Alpha-1-acid glycoprotein 1	196	564.0	62.1	6.64e-60	7	180	3	176
A0A8V1AK00	A0A8V1AK00_CHICK Serpin family F member 1	448	GlyColumba	A0A2I0M204	A0A2I0M204_COLLI Serpin peptidase inhibitor, clade F (Alpha-2 antiplasmin, pigment epithelium derived factor), member 2, transcript variant X1	526	506.0	32.4	5.97e-53	52	445	115	499
A0A8V1AK00	A0A8V1AK00_CHICK Serpin family F member 1	448	GlyColumba	A0A2I0MP02	A0A2I0MP02_COLLI Serpin peptidase inhibitor, clade A (Alpha-1 antiproteinase, antitrypsin), member 10, transcript variant X2	439	390.0	29.6	1.69e-39	89	445	76	436
A0A8V1AK00	A0A8V1AK00_CHICK Serpin family F member 1	448	GlyColumba	A0A1R7T3L5	A0A1R7T3L5_COLLI Ovalbumin-related protein Y	388	362.0	26.5	2.97e-36	81	445	1	388
A0A8V1AK00	A0A8V1AK00_CHICK Serpin family F member 1	448	GlyColumba	A0A2I0MW20	A0A2I0MW20_COLLI Ovalbumin-related protein X	388	360.0	27.2	5.07e-36	81	445	1	388
A0A8V1AK00	A0A8V1AK00_CHICK Serpin family F member 1	448	GlyColumba	A0A2I0MWA2	A0A2I0MWA2_COLLI Ovalbumin-like	386	315.0	24.9	8.38e-31	84	445	4	386
E1C0K5	E1C0K5_CHICK Milk fat globule EGF and factor V/VIII domain containing	474	GlyColumba	A0A2I0MGH1	A0A2I0MGH1_COLLI von Willebrand factor D and EGF domain-containing protein-like	1919	221.0	40.3	7.04e-20	33	144	1145	1255
E1C0K5	E1C0K5_CHICK Milk fat globule EGF and factor V/VIII domain containing	474	GlyColumba	A0A2I0LWB2	A0A2I0LWB2_COLLI Tenascin C, transcript variant X3	1503	161.0	36.0	6.39e-13	25	148	312	409
E1C0K5	E1C0K5_CHICK Milk fat globule EGF and factor V/VIII domain containing	474	GlyColumba	A0A2I0M3B3	A0A2I0M3B3_COLLI Agrin	2090	150.0	34.1	1.20e-11	58	144	1588	1670
E1C0K5	E1C0K5_CHICK Milk fat globule EGF and factor V/VIII domain containing	474	GlyColumba	A0A2I0MKZ6	A0A2I0MKZ6_COLLI Vitamin K-dependent protein S	619	117.0	31.3	8.08e-08	61	140	68	143
E1C0K5	E1C0K5_CHICK Milk fat globule EGF and factor V/VIII domain containing	474	GlyColumba	A0A2I0M4F3	A0A2I0M4F3_COLLI Coagulation factor IX	463	115.0	32.3	1.38e-07	69	153	90	172
F1NBL0	MUC6_CHICK Mucin-6 (Fragment)	1185	GlyColumba	A0A2I0MHQ6	A0A2I0MHQ6_COLLI Mucin-2 (Fragment)	1484	2231.0	36.8	1.49e-252	1	1170	34	1207
F1NBL0	MUC6_CHICK Mucin-6 (Fragment)	1185	GlyColumba	A0A2I0MKW7	A0A2I0MKW7_COLLI von Willebrand factor	2805	1591.0	30.1	2.43e-178	1	1157	33	1206
F1NBL0	MUC6_CHICK Mucin-6 (Fragment)	1185	GlyColumba	A0A2I0MHJ6	A0A2I0MHJ6_COLLI Mucin-5AC (Fragment)	736	279.0	22.8	3.31e-26	343	823	52	559
F1NBL0	MUC6_CHICK Mucin-6 (Fragment)	1185	GlyColumba	A0A2I0MKA0	A0A2I0MKA0_COLLI Signal peptide, CUB domain, EGF-like 1	981	121.0	22.1	6.94e-08	592	847	93	372
F1NBL0	MUC6_CHICK Mucin-6 (Fragment)	1185	GlyColumba	A0A2I0ME42	A0A2I0ME42_COLLI Vitellogenin-2-like	1717	110.0	25.4	1.31e-06	816	986	1446	1616
P02460	CO2A1_CHICK Collagen alpha-1(II) chain (Fragment)	859	GlyColumba	A0A2I0LKB3	A0A2I0LKB3_COLLI Collagen, type II, alpha 1	775	2932.0	67.0	0.00e+00	25	859	19	775
P02460	CO2A1_CHICK Collagen alpha-1(II) chain (Fragment)	859	GlyColumba	A0A2I0LIE3	A0A2I0LIE3_COLLI FZ domain-containing protein	1343	1193.0	41.6	2.49e-132	3	606	542	1240
P02460	CO2A1_CHICK Collagen alpha-1(II) chain (Fragment)	859	GlyColumba	A0A2I0MTP6	A0A2I0MTP6_COLLI Collagen alpha-1(XII) chain	2482	647.0	43.1	5.11e-69	287	586	2113	2442
P02460	CO2A1_CHICK Collagen alpha-1(II) chain (Fragment)	859	GlyColumba	A0A2I0MGY6	A0A2I0MGY6_COLLI Ovocleidin-116	895	182.0	26.1	4.25e-15	41	615	251	823
P02460	CO2A1_CHICK Collagen alpha-1(II) chain (Fragment)	859	GlyColumba	A0A2I0MST3	A0A2I0MST3_COLLI B-cell CLL/lymphoma 9 protein	1395	180.0	26.8	7.25e-15	31	471	912	1390
P02701	AVID_CHICK Avidin	152	GlyColumba	A0A2I0LGD4	A0A2I0LGD4_COLLI Avidin	149	558.0	72.5	1.89e-59	11	152	8	149
P02752	RBP_CHICK Riboflavin-binding protein	238	GlyColumba	A0A2I0LS76	A0A2I0LS76_COLLI Sortilin-related receptor	2109	81.0	26.4	6.06e-04	10	148	1326	1465
P24367	PPIB_CHICK Peptidyl-prolyl cis-trans isomerase B	207	GlyColumba	A0A2I0LLN5	A0A2I0LLN5_COLLI Peptidyl-prolyl cis-trans isomerase	155	700.0	98.5	8.81e-76	36	167	19	150
Q98UI9	MUC5B_CHICK Mucin-5B	2108	GlyColumba	A0A2I0MHQ6	A0A2I0MHQ6_COLLI Mucin-2 (Fragment)	1484	2850.0	40.1	0.00e+00	12	1278	8	1305
Q98UI9	MUC5B_CHICK Mucin-5B	2108	GlyColumba	A0A2I0MKW7	A0A2I0MKW7_COLLI von Willebrand factor	2805	2182.0	25.0	1.27e-246	36	2014	31	2570
Q98UI9	MUC5B_CHICK Mucin-5B	2108	GlyColumba	A0A2I0MHJ6	A0A2I0MHJ6_COLLI Mucin-5AC (Fragment)	736	1560.0	39.2	1.70e-174	1372	2103	3	714
Q98UI9	MUC5B_CHICK Mucin-5B	2108	GlyColumba	A0A2I0LWB2	A0A2I0LWB2_COLLI Tenascin C, transcript variant X3	1503	129.0	24.9	1.46e-08	1633	1941	177	502
Q98UI9	MUC5B_CHICK Mucin-5B	2108	GlyColumba	A0A2I0LHM5	A0A2I0LHM5_COLLI Tubulointerstitial nephritis antigen-like 1	462	119.0	29.9	2.11e-07	743	861	7	137
R4GH41	R4GH41_CHICK Acid ceramidase	395	GlyColumba	A0A2I0MLY9	A0A2I0MLY9_COLLI Acid ceramidase	361	1828.0	93.6	2.67e-206	35	395	1	361
A0A1D5P2P1	A0A1D5P2P1_CHICK CCN family member 3	351	GlyColumba	A0A2I0MPF2	A0A2I0MPF2_COLLI Thrombospondin 1	997	106.0	24.5	1.13e-06	106	252	145	262
A0A1D5P4S3	A0A1D5P4S3_CHICK Interleukin-1 receptor accessory protein	679	GlyColumba	A0A2I0MS63	A0A2I0MS63_COLLI Interleukin 1 receptor, type I	568	469.0	27.6	1.76e-48	2	557	10	557
A0A8V0X4B2	A0A8V0X4B2_CHICK Laminin subunit alpha-1	3056	GlyColumba	A0A2I0MCI7	A0A2I0MCI7_COLLI Laminin, gamma 1 (Formerly LAMB2) (Fragment)	1541	1558.0	35.0	4.20e-174	73	1051	21	963
A0A8V0X4B2	A0A8V0X4B2_CHICK Laminin subunit alpha-1	3056	GlyColumba	A0A2I0MC29	A0A2I0MC29_COLLI Laminin, gamma 2	1143	807.0	34.5	5.09e-87	361	941	13	565
A0A8V0X4B2	A0A8V0X4B2_CHICK Laminin subunit alpha-1	3056	GlyColumba	A0A2I0M3B3	A0A2I0M3B3_COLLI Agrin	2090	272.0	23.9	5.54e-25	738	1195	475	1020
A0A8V0X4B2	A0A8V0X4B2_CHICK Laminin subunit alpha-1	3056	GlyColumba	A0A2I0LWB2	A0A2I0LWB2_COLLI Tenascin C, transcript variant X3	1503	268.0	27.1	1.61e-24	733	1143	167	566
A0A8V0X4B2	A0A8V0X4B2_CHICK Laminin subunit alpha-1	3056	GlyColumba	A0A2I0MSU1	A0A2I0MSU1_COLLI Growth arrest-specific 6	677	214.0	22.8	2.94e-18	2701	3052	294	671
A0A8V0XEP8	A0A8V0XEP8_CHICK Tripeptidyl-peptidase 1	575	GlyColumba	A0A2I0LHP6	A0A2I0LHP6_COLLI Tripeptidyl-peptidase 1 (Fragment)	397	1275.0	80.8	5.17e-142	174	483	1	308
A0A8V0XFX8	A0A8V0XFX8_CHICK Microsomal triglyceride transfer protein	870	GlyColumba	A0A2I0MDV9	A0A2I0MDV9_COLLI Vitellogenin-1	1406	191.0	20.8	3.89e-16	26	684	22	702
A0A8V0XFX8	A0A8V0XFX8_CHICK Microsomal triglyceride transfer protein	870	GlyColumba	A0A2I0MDU8	A0A2I0MDU8_COLLI Vitellogenin-2-like	1192	117.0	18.4	1.48e-07	28	589	20	597
A0A8V0XFX8	A0A8V0XFX8_CHICK Microsomal triglyceride transfer protein	870	GlyColumba	A0A2I0ME42	A0A2I0ME42_COLLI Vitellogenin-2-like	1717	88.0	19.4	3.42e-04	82	553	70	564
