query_acc	query_name	query_len	subject_db	subject_acc	subject_name	subject_len	score	pct_identity	evalue	q_start	q_end	s_start	s_end
A0A8V0YUU0	A0A8V0YUU0_CHICK Acid ceramidase	376	GlyColumba	A0A2I0MLY9	A0A2I0MLY9_COLLI Acid ceramidase	361	1715.0	88.9	3.22e-193	35	376	1	361
A0A8V0YV77	A0A8V0YV77_CHICK HGF activator	583	GlyColumba	A0A2I0LVH6	A0A2I0LVH6_COLLI Suppressor of tumorigenicity 14 protein homolog	845	390.0	37.6	2.19e-39	333	576	597	842
A0A8V0YV77	A0A8V0YV77_CHICK HGF activator	583	GlyColumba	A0A2I0MI18	A0A2I0MI18_COLLI Ovochymase 2	629	368.0	33.6	7.80e-37	339	578	40	290
A0A8V0YV77	A0A8V0YV77_CHICK HGF activator	583	GlyColumba	A0A2I0M4F3	A0A2I0M4F3_COLLI Coagulation factor IX	463	368.0	30.6	7.80e-37	176	575	85	458
A0A8V0YV77	A0A8V0YV77_CHICK HGF activator	583	GlyColumba	A0A2I0M2D5	A0A2I0M2D5_COLLI Haptoglobin	301	212.0	26.9	9.58e-19	326	577	49	298
A0A8V0YV77	A0A8V0YV77_CHICK HGF activator	583	GlyColumba	A0A2I0LGB4	A0A2I0LGB4_COLLI Trypsin (Fragment)	177	145.0	33.6	5.63e-11	388	527	6	136
A0A8V0YW85	A0A8V0YW85_CHICK Serine peptidase inhibitor, Kazal type 5	451	GlyColumba	A0A2I0LWJ2	A0A2I0LWJ2_COLLI Ovomucoid	470	1937.0	74.8	6.99e-219	4	451	25	470
A0A8V0YW85	A0A8V0YW85_CHICK Serine peptidase inhibitor, Kazal type 5	451	GlyColumba	A0A2I0LWI9	A0A2I0LWI9_COLLI Ovomucoid	207	447.0	46.5	4.17e-46	268	451	26	207
A0A8V0YW85	A0A8V0YW85_CHICK Serine peptidase inhibitor, Kazal type 5	451	GlyColumba	A0A2I0M3B3	A0A2I0M3B3_COLLI Agrin	2090	420.0	29.5	5.63e-43	23	451	279	743
A0A8V0Z1W6	A0A8V0Z1W6_CHICK Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1	728	GlyColumba	A0A2I0M302	A0A2I0M302_COLLI Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 (Fragment)	819	3706.0	94.0	0.00e+00	1	728	90	819
A0A8V0Z3S9	A0A8V0Z3S9_CHICK Basement membrane-specific heparan sulfate proteoglycan core protein	4167	GlyColumba	A0A2I0M3B3	A0A2I0M3B3_COLLI Agrin	2090	823.0	31.5	9.68e-89	3452	4165	1411	2087
A0A8V0Z3S9	A0A8V0Z3S9_CHICK Basement membrane-specific heparan sulfate proteoglycan core protein	4167	GlyColumba	A0A2I0MCI7	A0A2I0MCI7_COLLI Laminin, gamma 1 (Formerly LAMB2) (Fragment)	1541	747.0	30.7	6.29e-80	718	1309	237	869
A0A8V0Z3S9	A0A8V0Z3S9_CHICK Basement membrane-specific heparan sulfate proteoglycan core protein	4167	GlyColumba	A0A2I0MC29	A0A2I0MC29_COLLI Laminin, gamma 2	1143	580.0	32.6	1.46e-60	767	1309	21	536
A0A8V0Z3S9	A0A8V0Z3S9_CHICK Basement membrane-specific heparan sulfate proteoglycan core protein	4167	GlyColumba	A0A2I0MJN3	A0A2I0MJN3_COLLI Neuronal cell adhesion molecule	1273	394.0	26.0	5.39e-39	2914	3452	46	614
A0A8V0Z3S9	A0A8V0Z3S9_CHICK Basement membrane-specific heparan sulfate proteoglycan core protein	4167	GlyColumba	A0A2I0LS76	A0A2I0LS76_COLLI Sortilin-related receptor	2109	363.0	37.7	2.12e-35	200	393	974	1169
A0A8V0Z5X2	A0A8V0Z5X2_CHICK Prosaposin	541	GlyColumba	A0A2I0MFB5	A0A2I0MFB5_COLLI Proactivator polypeptide, transcript variant X1	285	1199.0	89.9	3.16e-133	15	262	9	256
A0A8V0Z5X2	A0A8V0Z5X2_CHICK Prosaposin	541	GlyColumba	A0A2I0LZH8	A0A2I0LZH8_COLLI Acyloxyacyl hydrolase (Neutrophil)	582	105.0	23.8	2.27e-06	402	499	19	121
A0A8V0Z932	A0A8V0Z932_CHICK Vitellogenin 2	1864	GlyColumba	A0A2I0MDU8	A0A2I0MDU8_COLLI Vitellogenin-2-like	1192	5053.0	81.1	0.00e+00	11	1202	1	1189
A0A8V0Z932	A0A8V0Z932_CHICK Vitellogenin 2	1864	GlyColumba	A0A2I0ME42	A0A2I0ME42_COLLI Vitellogenin-2-like	1717	4424.0	47.0	0.00e+00	11	1862	1	1715
A0A8V0Z932	A0A8V0Z932_CHICK Vitellogenin 2	1864	GlyColumba	A0A2I0MDV9	A0A2I0MDV9_COLLI Vitellogenin-1	1406	2301.0	37.2	1.79e-260	11	1349	1	1324
A0A8V0Z932	A0A8V0Z932_CHICK Vitellogenin 2	1864	GlyColumba	A0A2I0MTT3	A0A2I0MTT3_COLLI Fibronectin type III domain containing 1	1661	159.0	27.2	4.28e-12	1099	1330	520	747
A0A8V0Z932	A0A8V0Z932_CHICK Vitellogenin 2	1864	GlyColumba	A0A2I0LZN5	A0A2I0LZN5_COLLI Neuron navigator 3	2365	147.0	26.7	1.06e-10	1097	1378	1124	1439
A0A8V0ZA93	A0A8V0ZA93_CHICK hyaluronoglucosaminidase	1359	GlyColumba	A0A2I0MHQ6	A0A2I0MHQ6_COLLI Mucin-2 (Fragment)	1484	89.0	26.5	4.09e-04	320	422	1311	1426
A0A8V0ZKI3	A0A8V0ZKI3_CHICK Laminin subunit alpha-5	3686	GlyColumba	A0A2I0MCI7	A0A2I0MCI7_COLLI Laminin, gamma 1 (Formerly LAMB2) (Fragment)	1541	1364.0	28.9	1.59e-151	1450	2663	237	1466
A0A8V0ZKI3	A0A8V0ZKI3_CHICK Laminin subunit alpha-5	3686	GlyColumba	A0A2I0MC29	A0A2I0MC29_COLLI Laminin, gamma 2	1143	765.0	24.6	4.55e-82	1490	2691	20	1125
A0A8V0ZKI3	A0A8V0ZKI3_CHICK Laminin subunit alpha-5	3686	GlyColumba	A0A2I0M3B3	A0A2I0M3B3_COLLI Agrin	2090	277.0	22.5	1.76e-25	296	857	347	1007
A0A8V0ZKI3	A0A8V0ZKI3_CHICK Laminin subunit alpha-5	3686	GlyColumba	A0A2I0LWB2	A0A2I0LWB2_COLLI Tenascin C, transcript variant X3	1503	233.0	24.7	2.22e-20	390	856	176	560
A0A8V0ZKI3	A0A8V0ZKI3_CHICK Laminin subunit alpha-5	3686	GlyColumba	A0A2I0MGH1	A0A2I0MGH1_COLLI von Willebrand factor D and EGF domain-containing protein-like	1919	208.0	28.6	1.76e-17	1878	2142	1638	1896
A0A8V0ZNE4	A0A8V0ZNE4_CHICK VWFD domain-containing protein	2139	GlyColumba	A0A2I0MHQ6	A0A2I0MHQ6_COLLI Mucin-2 (Fragment)	1484	3834.0	46.6	0.00e+00	72	1527	23	1478
A0A8V0ZNE4	A0A8V0ZNE4_CHICK VWFD domain-containing protein	2139	GlyColumba	A0A2I0MKW7	A0A2I0MKW7_COLLI von Willebrand factor	2805	2030.0	33.7	5.45e-229	83	1264	33	1234
A0A8V0ZNE4	A0A8V0ZNE4_CHICK VWFD domain-containing protein	2139	GlyColumba	A0A2I0MHJ6	A0A2I0MHJ6_COLLI Mucin-5AC (Fragment)	736	373.0	29.4	7.53e-37	897	1271	52	425
A0A8V0ZNE4	A0A8V0ZNE4_CHICK VWFD domain-containing protein	2139	GlyColumba	A0A2I0LHH6	A0A2I0LHH6_COLLI Putative LOC102096224	812	137.0	36.8	1.75e-09	1760	1883	51	177
A0A8V0ZNE4	A0A8V0ZNE4_CHICK VWFD domain-containing protein	2139	GlyColumba	A0A2I0MTT3	A0A2I0MTT3_COLLI Fibronectin type III domain containing 1	1661	114.0	31.8	8.12e-07	1771	1895	1222	1363
A0A8V0ZTX8	A0A8V0ZTX8_CHICK Ovostatin	1492	GlyColumba	A0A2I0LXV9	A0A2I0LXV9_COLLI Ovostatin	1448	6162.0	79.0	0.00e+00	35	1492	1	1448
A0A8V0ZTX8	A0A8V0ZTX8_CHICK Ovostatin	1492	GlyColumba	A0A2I0LXW7	A0A2I0LXW7_COLLI Ovostatin	1474	3819.0	51.5	0.00e+00	34	1487	19	1466
A0A8V0ZTX8	A0A8V0ZTX8_CHICK Ovostatin	1492	GlyColumba	A0A2I0MS36	A0A2I0MS36_COLLI Complement C4	1684	869.0	24.6	1.61e-94	40	1476	4	1506
A0A8V0ZTX8	A0A8V0ZTX8_CHICK Ovostatin	1492	GlyColumba	A0A2I0LIT5	A0A2I0LIT5_COLLI NTR domain-containing protein	858	471.0	28.1	2.27e-48	789	1357	81	628
A0A8V0ZTX8	A0A8V0ZTX8_CHICK Ovostatin	1492	GlyColumba	A0A2I0LG85	A0A2I0LG85_COLLI Alpha-2-macroglobulin-like protein 1 (Fragment)	101	118.0	28.6	1.95e-07	76	169	4	101
A0A8V0ZV19	A0A8V0ZV19_CHICK Sulfatase 2	855	GlyColumba	A0A2I0M231	A0A2I0M231_COLLI Extracellular sulfatase	875	4416.0	95.4	0.00e+00	1	848	1	846
A0A8V0ZV19	A0A8V0ZV19_CHICK Sulfatase 2	855	GlyColumba	A0A2I0LZE9	A0A2I0LZE9_COLLI Arylsulfatase K	604	215.0	26.4	6.31e-19	71	390	136	458
A0A8V0ZV19	A0A8V0ZV19_CHICK Sulfatase 2	855	GlyColumba	A0A2I0M4N4	A0A2I0M4N4_COLLI Iduronate 2-sulfatase	519	156.0	22.2	4.38e-12	45	378	2	382
A0A8V0ZV19	A0A8V0ZV19_CHICK Sulfatase 2	855	GlyColumba	A0A2I0LJ62	A0A2I0LJ62_COLLI N-acetylgalactosamine-6-sulfatase	483	151.0	23.5	1.66e-11	71	396	22	343
A0A8V0ZV62	A0A8V0ZV62_CHICK Sortilin	782	GlyColumba	A0A2I0M028	A0A2I0M028_COLLI Sortilin 1 (Fragment)	374	1564.0	91.7	2.17e-175	157	471	1	315
A0A8V0ZV62	A0A8V0ZV62_CHICK Sortilin	782	GlyColumba	A0A2I0LS76	A0A2I0LS76_COLLI Sortilin-related receptor	2109	663.0	30.3	6.49e-71	67	687	5	645
A0A8V0ZXF2	A0A8V0ZXF2_CHICK Immunoglobulin lambda-like polypeptide 1	230	GlyColumba	A0A2I0LIU4	A0A2I0LIU4_COLLI Ig-like domain-containing protein (Fragment)	480	155.0	35.0	1.54e-12	133	230	140	236
A0A8V0ZXF2	A0A8V0ZXF2_CHICK Immunoglobulin lambda-like polypeptide 1	230	GlyColumba	A0A2I0M5V4	A0A2I0M5V4_COLLI Tyrosine-protein phosphatase non-receptor type substrate 1	509	122.0	25.7	1.03e-08	23	216	43	235
A0A8V0ZXF2	A0A8V0ZXF2_CHICK Immunoglobulin lambda-like polypeptide 1	230	GlyColumba	A0A2I0LVG2	A0A2I0LVG2_COLLI Melanoma cell adhesion molecule (Fragment)	592	79.0	22.7	9.99e-04	23	214	29	226
A0A8V1A049	A0A8V1A049_CHICK Mucin-5AC	885	GlyColumba	A0A2I0MHJ6	A0A2I0MHJ6_COLLI Mucin-5AC (Fragment)	736	3401.0	78.3	0.00e+00	145	885	1	727
A0A8V1A049	A0A8V1A049_CHICK Mucin-5AC	885	GlyColumba	A0A2I0MKW7	A0A2I0MKW7_COLLI von Willebrand factor	2805	641.0	23.4	2.61e-68	135	870	1868	2803
A0A8V1A049	A0A8V1A049_CHICK Mucin-5AC	885	GlyColumba	A0A2I0MHQ6	A0A2I0MHQ6_COLLI Mucin-2 (Fragment)	1484	356.0	24.7	2.92e-35	64	632	717	1287
A0A8V1A049	A0A8V1A049_CHICK Mucin-5AC	885	GlyColumba	A0A2I0LWB2	A0A2I0LWB2_COLLI Tenascin C, transcript variant X3	1503	123.0	24.5	3.04e-08	432	706	207	489
A0A8V1A049	A0A8V1A049_CHICK Mucin-5AC	885	GlyColumba	A0A2I0LS76	A0A2I0LS76_COLLI Sortilin-related receptor	2109	100.0	23.2	1.41e-05	463	872	905	1279
A0A8V1A407	A0A8V1A407_CHICK Pleckstrin homology domain containing A6	1108	GlyColumba	A0A2I0MDV9	A0A2I0MDV9_COLLI Vitellogenin-1	1406	92.0	23.6	1.50e-04	685	872	1096	1281
A0A8V1A407	A0A8V1A407_CHICK Pleckstrin homology domain containing A6	1108	GlyColumba	A0A2I0MST3	A0A2I0MST3_COLLI B-cell CLL/lymphoma 9 protein	1395	86.0	25.8	7.43e-04	215	399	500	695
A0A8V1A407	A0A8V1A407_CHICK Pleckstrin homology domain containing A6	1108	GlyColumba	A0A2I0MTT3	A0A2I0MTT3_COLLI Fibronectin type III domain containing 1	1661	86.0	21.2	7.43e-04	176	989	305	1015
A0A8V1A6Y9	A0A8V1A6Y9_CHICK Ovotransferrin	697	GlyColumba	A0A2I0LUS7	A0A2I0LUS7_COLLI Transferrin	374	1620.0	77.3	6.19e-182	325	697	1	374
A0A8V1AC48	A0A8V1AC48_CHICK Semaphorin 3G	761	GlyColumba	A0A2I0MDB7	A0A2I0MDB7_COLLI Semaphorin-6D (Fragment)	1141	614.0	31.4	3.04e-65	58	544	111	599
A0A8V1AH71	A0A8V1AH71_CHICK Orosomucoid 1 (ovoglycoprotein)	265	GlyColumba	A0A2I0LWC3	A0A2I0LWC3_COLLI Alpha-1-acid glycoprotein 1	196	564.0	62.1	6.64e-60	7	180	3	176
A0A8V1AHD4	A0A8V1AHD4_CHICK Smoothelin like 2	427	GlyColumba	A0A2I0MI11	A0A2I0MI11_COLLI F-actin monooxygenase	1128	166.0	26.2	1.51e-13	303	424	502	622
A0A8V1AHD4	A0A8V1AHD4_CHICK Smoothelin like 2	427	GlyColumba	A0A2I0MDV9	A0A2I0MDV9_COLLI Vitellogenin-1	1406	96.0	20.7	1.98e-05	131	348	1093	1303
P01012	OVAL_CHICK Ovalbumin	386	GlyColumba	A0A2I0MWA2	A0A2I0MWA2_COLLI Ovalbumin-like	386	1357.0	67.1	1.08e-151	1	386	1	386
P01012	OVAL_CHICK Ovalbumin	386	GlyColumba	A0A2I0MW20	A0A2I0MW20_COLLI Ovalbumin-related protein X	388	1251.0	61.9	2.11e-139	1	386	1	388
P01012	OVAL_CHICK Ovalbumin	386	GlyColumba	A0A1R7T3L5	A0A1R7T3L5_COLLI Ovalbumin-related protein Y	388	1208.0	58.2	2.04e-134	1	386	1	388
P01012	OVAL_CHICK Ovalbumin	386	GlyColumba	A0A2I0MED6	A0A2I0MED6_COLLI Antithrombin-III (Fragment)	502	469.0	31.7	1.00e-48	4	386	121	500
P01012	OVAL_CHICK Ovalbumin	386	GlyColumba	A0A2I0MP02	A0A2I0MP02_COLLI Serpin peptidase inhibitor, clade A (Alpha-1 antiproteinase, antitrypsin), member 10, transcript variant X2	439	360.0	25.7	4.37e-36	11	386	78	436
Q98UI9	MUC5B_CHICK Mucin-5B	2108	GlyColumba	A0A2I0MHQ6	A0A2I0MHQ6_COLLI Mucin-2 (Fragment)	1484	2850.0	40.1	0.00e+00	12	1278	8	1305
Q98UI9	MUC5B_CHICK Mucin-5B	2108	GlyColumba	A0A2I0MKW7	A0A2I0MKW7_COLLI von Willebrand factor	2805	2182.0	25.0	1.27e-246	36	2014	31	2570
Q98UI9	MUC5B_CHICK Mucin-5B	2108	GlyColumba	A0A2I0MHJ6	A0A2I0MHJ6_COLLI Mucin-5AC (Fragment)	736	1560.0	39.2	1.70e-174	1372	2103	3	714
Q98UI9	MUC5B_CHICK Mucin-5B	2108	GlyColumba	A0A2I0LWB2	A0A2I0LWB2_COLLI Tenascin C, transcript variant X3	1503	129.0	24.9	1.46e-08	1633	1941	177	502
Q98UI9	MUC5B_CHICK Mucin-5B	2108	GlyColumba	A0A2I0LHM5	A0A2I0LHM5_COLLI Tubulointerstitial nephritis antigen-like 1	462	119.0	29.9	2.11e-07	743	861	7	137
R4GFJ0	R4GFJ0_CHICK Carboxypeptidase E	469	GlyColumba	A0A2I0LW90	A0A2I0LW90_COLLI Carboxypeptidase E	364	1903.0	97.5	6.37e-215	106	469	1	364
R4GFJ0	R4GFJ0_CHICK Carboxypeptidase E	469	GlyColumba	A0A2I0MN05	A0A2I0MN05_COLLI Carboxypeptidase Z	649	1045.0	50.2	1.97e-115	42	442	180	578
R4GFJ0	R4GFJ0_CHICK Carboxypeptidase E	469	GlyColumba	A0A2I0LND8	A0A2I0LND8_COLLI Carboxypeptidase D	952	985.0	49.2	1.79e-108	42	457	71	457
V5NUE7	V5NUE7_CHICK Ovocleidin-17	161	GlyColumba	A0A2I0MIT9	A0A2I0MIT9_COLLI Lymphocyte antigen 75	1842	132.0	25.4	5.00e-10	24	158	473	597
A0A8V0YB27	A0A8V0YB27_CHICK Laminin subunit gamma 1	1593	GlyColumba	A0A2I0MCI7	A0A2I0MCI7_COLLI Laminin, gamma 1 (Formerly LAMB2) (Fragment)	1541	7741.0	92.0	0.00e+00	63	1593	1	1541
A0A8V0YB27	A0A8V0YB27_CHICK Laminin subunit gamma 1	1593	GlyColumba	A0A2I0MC29	A0A2I0MC29_COLLI Laminin, gamma 2	1143	2373.0	38.9	6.85e-269	342	1593	2	1143
A0A8V0YB27	A0A8V0YB27_CHICK Laminin subunit gamma 1	1593	GlyColumba	A0A2I0M3B3	A0A2I0M3B3_COLLI Agrin	2090	293.0	27.4	1.06e-27	704	1028	612	984
A0A8V0YB27	A0A8V0YB27_CHICK Laminin subunit gamma 1	1593	GlyColumba	A0A2I0LWB2	A0A2I0LWB2_COLLI Tenascin C, transcript variant X3	1503	228.0	25.9	3.65e-20	674	996	163	528
A0A8V0YB27	A0A8V0YB27_CHICK Laminin subunit gamma 1	1593	GlyColumba	A0A2I0MGH1	A0A2I0MGH1_COLLI von Willebrand factor D and EGF domain-containing protein-like	1919	167.0	25.2	4.32e-13	721	998	1627	1880
A0A8V0YYS9	A0A8V0YYS9_CHICK procollagen-lysine 5-dioxygenase	756	GlyColumba	A0A2I0M302	A0A2I0M302_COLLI Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 (Fragment)	819	2422.0	57.9	6.76e-275	8	756	92	819
A0A8V0ZCK4	A0A8V0ZCK4_CHICK TOPBP1 interacting checkpoint and replication regulator	1863	GlyColumba	A0A2I0MU88	A0A2I0MU88_COLLI PHD finger protein 3, transcript variant X1	2077	109.0	23.0	2.69e-06	1097	1551	119	550
A0A8V0ZCK4	A0A8V0ZCK4_CHICK TOPBP1 interacting checkpoint and replication regulator	1863	GlyColumba	A0A2I0MTT3	A0A2I0MTT3_COLLI Fibronectin type III domain containing 1	1661	100.0	21.0	2.97e-05	1196	1572	493	931
A0A8V0ZCK4	A0A8V0ZCK4_CHICK TOPBP1 interacting checkpoint and replication regulator	1863	GlyColumba	A0A2I0MST3	A0A2I0MST3_COLLI B-cell CLL/lymphoma 9 protein	1395	97.0	22.9	6.62e-05	1281	1619	4	325
A0A8V0ZCK4	A0A8V0ZCK4_CHICK TOPBP1 interacting checkpoint and replication regulator	1863	GlyColumba	A0A2I0LZN5	A0A2I0LZN5_COLLI Neuron navigator 3	2365	91.0	21.9	3.29e-04	1218	1750	247	747
A0A8V0ZCK4	A0A8V0ZCK4_CHICK TOPBP1 interacting checkpoint and replication regulator	1863	GlyColumba	A0A2I0LTA5	A0A2I0LTA5_COLLI RAD50 homolog, double strand break repair protein	1312	89.0	19.4	5.60e-04	517	1011	680	1185
A0A8V1A360	A0A8V1A360_CHICK Rho/Rac guanine nucleotide exchange factor 18	1549	GlyColumba	A0A2I0LTA5	A0A2I0LTA5_COLLI RAD50 homolog, double strand break repair protein	1312	102.0	18.9	1.45e-05	646	1337	355	1074
A0A8V1ADW6	A0A8V1ADW6_CHICK Extracellular matrix protein 1	461	GlyColumba	A0A2I0MST3	A0A2I0MST3_COLLI B-cell CLL/lymphoma 9 protein	1395	101.0	29.4	5.63e-06	4	154	891	1034
A0A8V0ZUZ0	A0A8V0ZUZ0_CHICK Suppressor of tumorigenicity 14 protein homolog	828	GlyColumba	A0A2I0LVH6	A0A2I0LVH6_COLLI Suppressor of tumorigenicity 14 protein homolog	845	3997.0	87.1	0.00e+00	1	828	19	845
A0A8V0ZUZ0	A0A8V0ZUZ0_CHICK Suppressor of tumorigenicity 14 protein homolog	828	GlyColumba	A0A2I0MI18	A0A2I0MI18_COLLI Ovochymase 2	629	413.0	35.9	6.70e-42	586	824	39	287
A0A8V0ZUZ0	A0A8V0ZUZ0_CHICK Suppressor of tumorigenicity 14 protein homolog	828	GlyColumba	A0A2I0M4F3	A0A2I0M4F3_COLLI Coagulation factor IX	463	396.0	30.5	6.28e-40	412	828	80	462
A0A8V0ZUZ0	A0A8V0ZUZ0_CHICK Suppressor of tumorigenicity 14 protein homolog	828	GlyColumba	A0A2I0LS76	A0A2I0LS76_COLLI Sortilin-related receptor	2109	360.0	43.1	9.38e-36	426	577	976	1131
A0A8V0ZUZ0	A0A8V0ZUZ0_CHICK Suppressor of tumorigenicity 14 protein homolog	828	GlyColumba	A0A2I0M2D5	A0A2I0M2D5_COLLI Haptoglobin	301	189.0	28.5	6.32e-16	587	824	61	296
